order_id,client_id,location_id,employee_id,registration_date,order_status_id,total_amount,notes
409,60,8,15,2025-04-07,4,207.30,Devolución parcial procesada
410,60,2,3,2025-02-06,3,3382.55,Venta con seguimiento comercial
411,61,3,5,2026-02-09,4,226.20,"Cliente nuevo, primera compra"
412,61,2,4,2024-08-16,3,256.50,Devolución parcial procesada
413,62,2,4,2026-04-01,2,277.50,"Cliente recurrente, prioridad alta"
414,62,8,16,2026-03-10,2,458.50,Devolución parcial procesada
415,63,3,5,2026-02-25,4,44.50,Cliente solicitó comprobante electrónico
416,64,3,5,2025-01-11,3,286.50,Devolución parcial procesada
417,64,5,10,2026-01-29,4,121.20,Pago realizado con transferencia bancaria
418,65,2,3,2024-06-09,4,2521.30,Solicitud especial de empaque
419,66,9,17,2026-04-15,2,377.00,Pago dividido en dos cuotas
420,67,4,7,2025-10-08,3,402.00,Pedido entregado en horario solicitado
421,67,6,12,2025-06-18,1,82.00,Aplicado descuento promocional
422,67,8,15,2026-04-06,4,129.80,
423,67,8,16,2025-07-10,4,73.80,Compra para evento corporativo
424,67,3,5,2025-07-31,4,370.60,Pedido entregado en horario solicitado
425,67,3,6,2026-01-20,4,360.00,Devolución parcial procesada
426,67,7,14,2026-03-06,4,11.50,Coordinación con logística externa
427,68,4,8,2025-05-09,4,36.50,Aplicada política de cliente VIP
428,69,8,16,2025-06-01,4,296.40,Entrega coordinada desde tienda
429,69,6,12,2025-03-12,3,283.50,Cliente solicitó comprobante electrónico
430,69,2,4,2026-03-27,4,1807.80,Cliente solicitó comprobante electrónico
431,69,1,2,2025-12-21,3,21.50,Entrega coordinada desde tienda
432,69,2,4,2026-01-03,4,15.30,"Cliente recurrente, prioridad alta"
433,69,3,5,2025-11-28,4,329.50,Aplicada política de cliente VIP
434,69,9,17,2026-02-08,4,425.20,Pago realizado con transferencia bancaria
435,69,3,5,2025-11-17,4,106.70,Entrega coordinada desde tienda
436,69,7,14,2025-08-18,2,61.00,Solicitud especial de empaque
437,69,5,10,2026-01-29,4,787.10,Devolución parcial procesada
438,69,5,9,2026-03-16,4,439.50,Aplicada política de cliente VIP
439,69,1,2,2025-11-11,4,2485.10,Pedido entregado en horario solicitado
440,69,5,10,2026-04-28,6,475.30,Venta con seguimiento comercial
441,69,9,18,2025-05-21,3,71.40,"Cliente recurrente, prioridad alta"
442,69,5,10,2026-02-11,4,236.80,Pedido entregado en horario solicitado
443,69,7,14,2025-07-27,4,420.50,Aplicada política de cliente VIP
444,69,3,6,2025-07-01,6,2457.50,Venta con seguimiento comercial
445,69,9,18,2025-12-22,4,225.25,Cliente solicitó comprobante electrónico
446,69,6,11,2026-02-08,4,41.40,
447,69,1,1,2026-01-29,4,42.60,Aplicado descuento promocional
448,69,4,7,2026-02-26,4,328.10,"Cliente nuevo, primera compra"
449,69,9,17,2025-10-04,4,952.50,Pago dividido en dos cuotas
450,69,7,14,2025-10-09,4,538.70,Solicitud especial de empaque
451,69,3,5,2025-06-29,4,83.25,
452,69,7,14,2026-01-28,4,302.70,Entrega coordinada desde tienda
453,69,8,16,2025-11-24,4,259.30,Solicitud especial de empaque
454,69,7,13,2025-10-25,2,84.60,Aplicado descuento promocional
455,69,1,2,2025-12-16,4,323.35,Coordinación con logística externa
456,69,8,16,2025-09-04,4,508.25,Pago dividido en dos cuotas
457,69,3,6,2026-02-04,4,2129.80,Cliente solicitó comprobante electrónico
458,69,4,8,2025-12-09,4,272.90,Aplicado descuento promocional
459,69,2,3,2025-08-05,3,491.00,Venta con seguimiento comercial
460,70,1,1,2026-02-17,3,174.70,Devolución parcial procesada
461,71,1,1,2023-11-28,4,909.20,Solicitud especial de empaque
462,71,2,4,2026-01-18,6,75.60,"Cliente recurrente, prioridad alta"
463,71,9,18,2025-01-11,3,239.05,Pago dividido en dos cuotas
464,71,3,6,2026-03-12,4,76.10,"Cliente nuevo, primera compra"
465,71,5,9,2024-11-01,3,119.00,Coordinación con logística externa
466,71,4,8,2024-05-23,5,96.55,Pedido entregado en horario solicitado
467,71,5,9,2025-10-17,4,163.50,
468,71,8,16,2024-03-29,2,29.40,Compra para evento corporativo
469,71,7,14,2024-09-06,1,201.30,Aplicado descuento promocional
470,71,8,15,2025-06-19,4,188.80,Venta con seguimiento comercial
471,71,4,8,2024-03-03,5,287.15,Coordinación con logística externa
472,71,1,1,2024-08-09,4,27.00,"Cliente nuevo, primera compra"
473,71,5,9,2023-12-24,4,61.20,"Cliente nuevo, primera compra"
474,71,8,16,2024-11-05,5,36.80,"Cliente recurrente, prioridad alta"
475,71,3,6,2024-11-29,3,1837.50,Coordinación con logística externa
476,71,3,6,2023-05-18,6,714.65,Pago dividido en dos cuotas
477,71,5,10,2025-01-17,4,412.40,"Cliente recurrente, prioridad alta"
478,72,7,14,2025-01-06,4,650.90,Pedido entregado en horario solicitado
479,72,5,10,2024-01-22,4,373.40,Entrega coordinada desde tienda
480,72,1,1,2024-04-05,4,187.20,Pago realizado con transferencia bancaria
481,72,7,13,2024-05-08,2,1707.60,Pago dividido en dos cuotas
482,72,1,1,2024-10-22,4,234.10,Compra para evento corporativo
483,72,4,7,2024-09-28,6,101.90,Pedido entregado en horario solicitado
484,73,9,17,2026-04-08,4,973.70,Aplicada política de cliente VIP
485,74,2,3,2026-04-13,2,160.35,Pago dividido en dos cuotas
486,74,3,6,2025-12-01,4,170.35,
487,74,1,1,2026-04-18,4,57.90,Devolución parcial procesada
488,74,9,17,2025-10-08,4,308.90,Venta con seguimiento comercial
489,74,4,8,2026-04-25,2,2223.40,"Cliente recurrente, prioridad alta"
490,75,5,9,2026-01-21,4,714.40,Solicitud especial de empaque
491,75,8,15,2025-06-22,3,77.80,Devolución parcial procesada
492,75,5,10,2026-01-25,4,73.00,Entrega coordinada desde tienda
493,75,1,2,2025-12-28,4,1909.15,Compra para evento corporativo
494,76,2,4,2026-03-20,4,59.40,Pago realizado con transferencia bancaria
495,77,3,5,2025-11-08,3,103.35,Venta con seguimiento comercial
496,77,1,1,2026-01-13,2,884.70,Coordinación con logística externa
497,78,8,15,2026-01-27,2,2615.70,Coordinación con logística externa
498,78,3,5,2026-03-12,4,569.45,Compra para evento corporativo
499,78,1,2,2026-02-28,4,458.00,Aplicado descuento promocional
500,78,9,17,2026-04-22,4,43.75,Pago dividido en dos cuotas
501,78,9,18,2026-04-27,4,146.80,Pago realizado con transferencia bancaria
502,78,7,13,2026-01-20,3,278.00,Cliente solicitó comprobante electrónico
503,78,5,10,2026-03-24,3,165.00,Pago dividido en dos cuotas
504,78,2,3,2026-04-21,4,367.70,Coordinación con logística externa
505,78,5,10,2026-01-14,3,523.30,Pago realizado con transferencia bancaria
506,78,6,12,2026-03-25,6,86.00,Devolución parcial procesada
507,79,5,10,2026-04-29,2,274.40,Pedido entregado en horario solicitado
508,79,5,9,2026-04-29,5,205.30,"Cliente nuevo, primera compra"
509,79,3,6,2026-04-29,4,325.70,Aplicada política de cliente VIP
510,79,2,4,2026-04-29,2,4094.10,Cliente solicitó comprobante electrónico
511,79,6,11,2026-04-29,3,196.10,"Cliente nuevo, primera compra"
512,79,5,9,2026-04-29,4,155.70,Devolución parcial procesada
513,79,2,4,2026-04-29,4,231.70,Aplicada política de cliente VIP
514,79,5,10,2026-04-29,4,72.00,Compra para evento corporativo
515,79,8,15,2026-04-29,4,560.80,
516,79,9,18,2026-04-29,6,213.80,Aplicado descuento promocional
517,79,2,3,2026-04-29,4,2315.10,Coordinación con logística externa
518,79,4,8,2026-04-29,4,371.60,"Cliente recurrente, prioridad alta"
519,79,3,5,2026-04-29,4,190.30,Compra para evento corporativo
520,80,6,11,2024-06-25,4,108.10,Entrega coordinada desde tienda
521,80,6,12,2023-09-01,4,98.10,Compra para evento corporativo
522,80,9,18,2025-03-16,3,168.40,Coordinación con logística externa
523,80,8,15,2026-03-21,4,339.45,Coordinación con logística externa
524,80,2,3,2025-11-03,4,27.60,"Cliente recurrente, prioridad alta"
525,80,5,10,2023-12-30,4,108.65,Pago realizado con transferencia bancaria
526,81,8,16,2026-03-31,2,447.00,Venta con seguimiento comercial
527,82,5,9,2025-11-09,4,24.90,"Cliente recurrente, prioridad alta"
528,83,1,2,2026-02-07,4,88.80,"Cliente recurrente, prioridad alta"
529,84,2,4,2024-01-04,4,589.00,Pago dividido en dos cuotas
530,84,3,6,2026-03-16,2,1108.60,Devolución parcial procesada
531,84,3,6,2026-03-07,5,232.20,Cliente solicitó comprobante electrónico
532,84,9,17,2024-11-06,4,59.80,Coordinación con logística externa
533,84,5,9,2025-05-16,4,9.90,Aplicada política de cliente VIP
534,84,1,1,2025-01-12,4,30.50,Pago dividido en dos cuotas
535,84,6,11,2025-11-05,3,139.60,Compra para evento corporativo
536,84,7,13,2025-04-28,1,368.90,"Cliente nuevo, primera compra"
537,84,4,7,2025-08-27,4,682.90,Aplicado descuento promocional
538,84,5,9,2025-03-17,5,267.30,Aplicado descuento promocional
539,84,3,5,2025-08-07,6,535.70,Pedido entregado en horario solicitado
540,84,8,16,2025-08-24,3,2176.40,Devolución parcial procesada
541,84,1,2,2024-12-19,2,415.10,Solicitud especial de empaque
542,84,9,18,2024-07-22,4,62.40,"Cliente nuevo, primera compra"
543,85,1,2,2026-02-22,3,111.65,Venta con seguimiento comercial
544,86,2,4,2026-02-14,4,35.60,Aplicada política de cliente VIP
545,87,2,3,2026-04-19,4,2449.30,"Cliente recurrente, prioridad alta"
546,87,2,4,2026-04-08,3,321.45,Aplicada política de cliente VIP
547,87,4,8,2025-12-04,1,69.70,"Cliente recurrente, prioridad alta"
548,87,4,7,2025-10-25,4,56.50,Aplicada política de cliente VIP
549,87,5,10,2025-12-13,4,476.00,Cliente solicitó comprobante electrónico
550,87,9,18,2026-02-17,4,82.40,Aplicada política de cliente VIP
551,87,2,4,2026-01-28,3,81.00,Pago realizado con transferencia bancaria
552,87,1,2,2026-04-11,2,606.00,Aplicado descuento promocional
553,87,4,8,2026-04-21,4,52.50,Solicitud especial de empaque
554,87,6,11,2026-02-11,5,128.20,Pedido entregado en horario solicitado
555,87,6,12,2025-11-20,4,358.80,Solicitud especial de empaque
556,87,2,3,2025-12-07,4,338.35,Pago dividido en dos cuotas
557,87,9,17,2026-04-19,4,3481.30,Solicitud especial de empaque
558,87,8,16,2025-11-23,4,28.35,Pago realizado con transferencia bancaria
559,87,8,15,2025-11-09,3,13.00,Coordinación con logística externa
560,87,9,17,2026-02-15,6,174.35,Pago dividido en dos cuotas
561,87,8,16,2025-10-10,4,5613.70,
562,88,1,1,2026-01-19,4,886.80,Venta con seguimiento comercial
563,89,4,8,2025-02-01,6,524.70,
564,89,8,15,2026-03-08,4,262.60,Venta con seguimiento comercial
565,90,8,15,2024-11-19,4,14.90,Devolución parcial procesada
566,91,6,12,2024-11-26,4,179.55,Pago realizado con transferencia bancaria
567,91,9,17,2024-07-31,4,1759.70,Pago dividido en dos cuotas
568,91,7,14,2023-12-17,4,824.20,"Cliente recurrente, prioridad alta"
569,91,1,1,2025-11-17,3,1669.70,Pedido entregado en horario solicitado
570,91,4,7,2024-09-27,4,196.35,Cliente solicitó comprobante electrónico
571,91,1,1,2025-01-25,3,552.20,Aplicada política de cliente VIP
572,91,4,8,2025-12-26,3,14.70,
573,92,7,13,2026-04-24,1,130.60,
574,92,3,6,2026-03-12,4,200.40,Pago dividido en dos cuotas
575,92,7,14,2026-01-26,4,1115.10,Pago dividido en dos cuotas
576,92,4,8,2026-04-04,4,19.80,Cliente solicitó comprobante electrónico
577,92,3,5,2026-04-08,4,105.00,Entrega coordinada desde tienda
578,92,1,2,2026-02-17,4,889.00,"Cliente nuevo, primera compra"
579,92,2,4,2026-04-22,4,437.10,Venta con seguimiento comercial
580,92,5,9,2026-04-22,3,986.00,Pago realizado con transferencia bancaria
581,92,6,11,2025-12-27,4,1839.40,Devolución parcial procesada
582,92,5,10,2026-03-24,4,479.00,Cliente solicitó comprobante electrónico
583,92,3,5,2025-12-20,4,13.80,
584,92,2,4,2026-04-11,4,166.00,Pago dividido en dos cuotas
585,92,6,12,2025-10-10,4,418.80,
586,92,6,11,2026-02-06,4,135.00,Coordinación con logística externa
587,92,4,7,2025-12-13,4,2455.90,Pedido entregado en horario solicitado
588,92,8,15,2025-10-17,4,197.60,
589,92,6,12,2025-12-11,4,1689.30,Entrega coordinada desde tienda
590,92,5,10,2025-12-21,4,64.00,Pago realizado con transferencia bancaria
591,92,1,1,2025-12-23,4,338.15,"Cliente recurrente, prioridad alta"
592,92,4,7,2026-04-25,4,299.70,Venta con seguimiento comercial
593,92,1,2,2026-03-29,3,65.70,Cliente solicitó comprobante electrónico
594,92,4,7,2026-02-26,3,288.05,Pago dividido en dos cuotas
595,92,4,8,2026-02-25,4,266.20,Cliente solicitó comprobante electrónico
596,92,8,15,2025-12-29,4,1481.60,Coordinación con logística externa
597,93,8,16,2025-06-07,4,103.90,Cliente solicitó comprobante electrónico
598,94,6,12,2025-03-24,3,74.50,Solicitud especial de empaque
599,95,7,14,2026-04-17,4,208.60,Pago realizado con transferencia bancaria
600,95,1,1,2025-11-03,4,45.40,Pedido entregado en horario solicitado
601,95,4,8,2026-02-08,4,298.90,Pago realizado con transferencia bancaria
602,95,3,5,2026-04-16,2,419.20,"Cliente recurrente, prioridad alta"
603,95,1,1,2025-09-16,4,304.50,Pago dividido en dos cuotas
604,95,8,16,2026-04-13,3,3.90,"Cliente nuevo, primera compra"
605,95,2,3,2026-04-08,4,185.20,Cliente solicitó comprobante electrónico
606,95,4,7,2026-01-15,4,132.30,
607,95,4,8,2025-11-21,1,244.50,Aplicada política de cliente VIP
608,95,8,16,2025-09-02,4,411.80,"Cliente recurrente, prioridad alta"
609,95,5,9,2026-02-20,4,217.40,Pago realizado con transferencia bancaria
610,96,8,16,2025-02-25,4,227.40,Pago dividido en dos cuotas
611,96,8,16,2025-10-08,4,518.75,Pago dividido en dos cuotas
612,96,1,2,2025-04-06,4,1791.00,Devolución parcial procesada
613,96,7,14,2025-02-02,4,354.30,Devolución parcial procesada
614,96,7,13,2025-03-03,4,603.65,Cliente solicitó comprobante electrónico
615,96,2,3,2024-10-28,1,182.90,"Cliente recurrente, prioridad alta"
616,96,4,8,2025-07-22,4,117.50,Devolución parcial procesada
617,96,5,9,2026-03-03,4,188.00,Pago dividido en dos cuotas
618,97,5,9,2026-04-07,3,202.10,Solicitud especial de empaque
619,97,4,7,2026-03-25,4,2563.80,Devolución parcial procesada
620,97,7,13,2025-10-11,3,7.20,
621,97,1,2,2025-12-07,4,164.60,Entrega coordinada desde tienda
622,97,2,4,2026-03-05,3,249.80,Compra para evento corporativo
623,97,3,6,2026-01-08,1,169.70,Pedido entregado en horario solicitado
624,97,1,2,2026-01-06,4,232.80,Compra para evento corporativo
625,98,6,12,2025-07-08,4,144.60,Entrega coordinada desde tienda
626,98,3,6,2025-08-29,1,297.80,
627,99,2,4,2024-04-20,4,119.40,"Cliente nuevo, primera compra"
628,99,1,1,2025-11-14,4,66.60,Venta con seguimiento comercial
629,99,7,14,2025-04-08,5,194.20,Solicitud especial de empaque
630,99,5,9,2026-03-03,4,45.50,Coordinación con logística externa
631,99,7,13,2026-01-26,3,39.45,Venta con seguimiento comercial
632,99,7,13,2025-08-16,4,200.40,Pago realizado con transferencia bancaria
633,100,9,18,2026-03-09,4,361.00,Compra para evento corporativo
634,100,1,2,2025-12-19,2,77.55,
635,100,4,8,2025-08-10,5,192.90,Aplicado descuento promocional
636,100,4,8,2026-03-06,4,518.10,Solicitud especial de empaque
637,100,7,13,2025-11-28,2,498.90,Pago dividido en dos cuotas
638,100,4,8,2025-11-11,5,428.20,"Cliente nuevo, primera compra"
639,100,1,2,2025-12-01,5,214.00,Pedido entregado en horario solicitado
640,100,1,2,2025-12-29,4,24.90,Pago dividido en dos cuotas
641,100,2,4,2026-02-26,2,23.20,Aplicado descuento promocional
642,100,1,1,2025-04-02,4,237.90,Pago dividido en dos cuotas
643,100,8,15,2025-08-08,1,734.40,Compra para evento corporativo
644,101,5,10,2024-12-13,4,64.50,Aplicado descuento promocional
645,102,8,15,2026-02-26,3,35.00,Compra para evento corporativo
646,102,4,7,2026-04-20,2,53.00,Entrega coordinada desde tienda
647,102,5,10,2026-04-10,1,268.10,Compra para evento corporativo
648,102,2,3,2026-03-12,4,96.60,"Cliente recurrente, prioridad alta"
649,102,3,5,2026-03-14,4,3437.90,Pedido entregado en horario solicitado
650,102,4,8,2026-01-26,2,933.00,Devolución parcial procesada
651,102,5,9,2026-02-16,4,741.80,Pago realizado con transferencia bancaria
652,102,8,15,2026-02-14,3,22.50,Cliente solicitó comprobante electrónico
653,102,8,15,2026-03-28,4,794.40,Venta con seguimiento comercial
654,102,5,10,2026-02-04,4,127.45,Pago dividido en dos cuotas
655,102,7,13,2026-01-23,4,795.15,Pago realizado con transferencia bancaria
656,102,6,11,2026-03-19,3,142.40,Devolución parcial procesada
657,102,5,10,2026-04-06,4,174.90,Pedido entregado en horario solicitado
658,102,4,8,2026-04-11,2,56.70,"Cliente recurrente, prioridad alta"
659,102,3,6,2026-04-18,4,64.80,Aplicada política de cliente VIP
660,102,5,9,2026-04-11,4,65.65,Devolución parcial procesada
661,102,6,12,2026-02-27,4,686.70,Pago realizado con transferencia bancaria
662,102,8,16,2026-03-11,2,189.10,"Cliente nuevo, primera compra"
663,102,2,3,2026-04-19,1,23.20,Pago realizado con transferencia bancaria
664,102,6,12,2026-02-02,1,36.80,Coordinación con logística externa
665,102,7,14,2026-03-29,4,20.25,Solicitud especial de empaque
666,102,9,18,2026-03-28,4,424.90,Pedido entregado en horario solicitado
667,102,9,17,2026-02-23,4,194.75,
668,102,2,3,2026-02-22,3,249.20,Venta con seguimiento comercial
669,102,8,16,2026-02-06,4,511.15,Pago dividido en dos cuotas
670,102,2,3,2026-03-30,4,182.80,Pedido entregado en horario solicitado
671,102,7,14,2026-02-01,2,595.00,Aplicado descuento promocional
672,102,8,15,2026-04-21,4,141.40,Entrega coordinada desde tienda
673,103,6,12,2026-02-05,5,160.00,Entrega coordinada desde tienda
674,103,3,6,2025-12-14,2,84.70,"Cliente nuevo, primera compra"
675,103,7,14,2025-10-22,2,86.90,Solicitud especial de empaque
676,103,4,7,2025-07-17,5,521.05,"Cliente recurrente, prioridad alta"
677,103,6,11,2026-02-18,1,639.65,Pedido entregado en horario solicitado
678,103,2,4,2026-03-23,4,248.10,Aplicada política de cliente VIP
679,103,4,7,2026-03-12,4,56.25,Solicitud especial de empaque
680,103,9,18,2025-12-29,4,338.70,Cliente solicitó comprobante electrónico
681,103,1,1,2025-08-26,6,3.90,Pago dividido en dos cuotas
682,103,2,4,2025-11-21,4,89.70,Aplicada política de cliente VIP
683,103,9,17,2026-01-18,4,489.90,Pedido entregado en horario solicitado
684,103,6,12,2025-10-06,4,341.80,Cliente solicitó comprobante electrónico
685,103,4,8,2026-04-02,4,254.60,Pago realizado con transferencia bancaria
686,103,4,7,2026-04-10,4,536.40,Entrega coordinada desde tienda
687,103,7,14,2025-11-21,4,533.05,Coordinación con logística externa
688,103,3,5,2026-04-29,4,312.60,Aplicado descuento promocional
689,103,2,4,2026-04-13,4,266.30,"Cliente nuevo, primera compra"
690,103,4,7,2025-12-23,4,255.00,Solicitud especial de empaque
691,103,3,5,2026-03-16,4,63.40,Pedido entregado en horario solicitado
692,103,5,9,2026-01-21,1,174.05,Solicitud especial de empaque
693,103,6,12,2026-03-02,3,648.20,Coordinación con logística externa
694,103,1,1,2026-02-21,4,2594.80,Pago dividido en dos cuotas
695,103,4,8,2026-03-25,4,305.80,Pedido entregado en horario solicitado
696,103,2,3,2026-03-19,4,207.45,Solicitud especial de empaque
697,103,9,18,2026-01-14,1,156.70,Solicitud especial de empaque
698,103,7,14,2026-02-22,4,56.40,Cliente solicitó comprobante electrónico
699,103,6,12,2026-01-23,4,57.50,Venta con seguimiento comercial
700,103,5,10,2025-11-17,4,256.65,Venta con seguimiento comercial
701,103,9,17,2025-08-14,4,1166.05,Solicitud especial de empaque
